eventID,occurrenceID,eventDate,scientificName,scientificNameID,verbatimIdentification,occurrenceStatus,basisOfRecord,individualCount,associatedTaxa,occurrenceRemarks,taxonRank,kingdom,phylum,class,order,family,genus
VK906_20090918_SJ09GOM047,SJ-09-GOM-047_19,2009-09-18,Syllidae,"urn:lsid:marinespecies.org:taxname:948, urn:lsid:itis.gov:itis_tsn: 65587",Syllidae,present,HumanObservation,5,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,NA
VK906_20090918_SJ09GOM048,SJ-09-GOM-048_1,2009-09-18,Ampharetidae,"urn:lsid:marinespecies.org:taxname:981, urn:lsid:itis.gov:itis_tsn: 67718",Ampharetidae,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Annelida,Polychaeta,Terebellida,Ampharetidae,NA
VK906_20090918_SJ09GOM048,SJ-09-GOM-048_2,2009-09-18,Bryozoa,"urn:lsid:marinespecies.org:taxname:146142, urn:lsid:itis.gov:itis_tsn: 155469",Bryozoa,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Phylum,Animalia,Bryozoa,NA,NA,NA,NA
VK906_20090918_SJ09GOM048,SJ-09-GOM-048_3,2009-09-18,Callipallenidae,"urn:lsid:marinespecies.org:taxname:1564, urn:lsid:itis.gov:itis_tsn: 83666",Callipallenidae,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,NA
VK906_20090918_SJ09GOM048,SJ-09-GOM-048_4,2009-09-18,Porifera,"urn:lsid:marinespecies.org:taxname:558, urn:lsid:itis.gov:itis_tsn: 46861",Porifera,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Phylum,Animalia,Porifera,NA,NA,NA,NA
VK906_20090918_SJ09GOM048,SJ-09-GOM-048_5,2009-09-18,Syllidae,"urn:lsid:marinespecies.org:taxname:948, urn:lsid:itis.gov:itis_tsn: 65587",Syllidae,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,NA
MC751_20090919_SJ09GOM058,SJ-09-GOM-058_1,2009-09-19,Ampeliscidae,"urn:lsid:marinespecies.org:taxname:101364, urn:lsid:itis.gov:itis_tsn: 93320",Ampeliscidae,present,HumanObservation,8,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,NA
MC751_20090919_SJ09GOM058,SJ-09-GOM-058_2,2009-09-19,Ampharetidae,"urn:lsid:marinespecies.org:taxname:981, urn:lsid:itis.gov:itis_tsn: 67718",Ampharetidae,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Annelida,Polychaeta,Terebellida,Ampharetidae,NA
MC751_20090919_SJ09GOM058,SJ-09-GOM-058_3,2009-09-19,Amphipoda,"urn:lsid:marinespecies.org:taxname:1135, urn:lsid:itis.gov:itis_tsn: 93294",Amphipoda,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Order,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,NA
MC751_20090919_SJ09GOM058,SJ-09-GOM-058_4,2009-09-19,Aoridae,"urn:lsid:marinespecies.org:taxname:101368, urn:lsid:itis.gov:itis_tsn: 93440",Aoridae,present,HumanObservation,2,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Arthropoda,Malacostraca,Amphipoda,Aoridae,NA
MC751_20090919_SJ09GOM058,SJ-09-GOM-058_5,2009-09-19,Apseudidae,"urn:lsid:marinespecies.org:taxname:136153, urn:lsid:itis.gov:itis_tsn: 91163",Apseudidae,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Arthropoda,Malacostraca,Tanaidacea,Apseudidae,NA
MC751_20090919_SJ09GOM058,SJ-09-GOM-058_6,2009-09-19,Bivalvia,"urn:lsid:marinespecies.org:taxname:105, urn:lsid:itis.gov:itis_tsn: 79118",Bivalvia,present,HumanObservation,3,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Class,Animalia,Mollusca,Bivalvia,NA,NA,NA
MC751_20090919_SJ09GOM058,SJ-09-GOM-058_7,2009-09-19,Cirratulidae,"urn:lsid:marinespecies.org:taxname:919, urn:lsid:itis.gov:itis_tsn: 67116",Cirratulidae,present,HumanObservation,2,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Annelida,Polychaeta,Terebellida,Cirratulidae,NA
MC751_20090919_SJ09GOM058,SJ-09-GOM-058_8,2009-09-19,Colletteidae,"urn:lsid:marinespecies.org:taxname:237595, urn:lsid:itis.gov:itis_tsn: 621525",Colletteidae,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Arthropoda,Malacostraca,Tanaidacea,Colletteidae,NA
MC751_20090919_SJ09GOM058,SJ-09-GOM-058_9,2009-09-19,Desmosomatidae,"urn:lsid:marinespecies.org:taxname:118250, urn:lsid:itis.gov:itis_tsn: 92893",Desmosomatidae,present,HumanObservation,4,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,NA
MC751_20090919_SJ09GOM058,SJ-09-GOM-058_10,2009-09-19,Hesionidae,"urn:lsid:marinespecies.org:taxname:946, urn:lsid:itis.gov:itis_tsn: 65467",Hesionidae,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Hesionidae,NA
MC751_20090919_SJ09GOM058,SJ-09-GOM-058_11,2009-09-19,Leptocheliidae,"urn:lsid:marinespecies.org:taxname:136160, urn:lsid:itis.gov:itis_tsn: 91554",Leptocheliidae,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Arthropoda,Malacostraca,Tanaidacea,Leptocheliidae,NA
MC751_20090919_SJ09GOM058,SJ-09-GOM-058_12,2009-09-19,Nannastacidae,"urn:lsid:marinespecies.org:taxname:110383, urn:lsid:itis.gov:itis_tsn: 90963",Nannastacidae,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Arthropoda,Malacostraca,Cumacea,Nannastacidae,NA
MC751_20090919_SJ09GOM058,SJ-09-GOM-058_13,2009-09-19,Nereididae,"urn:lsid:marinespecies.org:taxname:22496, urn:lsid:itis.gov:itis_tsn: 65870",Nereididae,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,NA
MC751_20090919_SJ09GOM058,SJ-09-GOM-058_14,2009-09-19,Nototanaidae,"urn:lsid:marinespecies.org:taxname:136161, urn:lsid:itis.gov:itis_tsn: 91699",Nototanaidae,present,HumanObservation,2,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Arthropoda,Malacostraca,Tanaidacea,Nototanaidae,NA
MC751_20090919_SJ09GOM058,SJ-09-GOM-058_15,2009-09-19,Paraonidae,"urn:lsid:marinespecies.org:taxname:903, urn:lsid:itis.gov:itis_tsn: 66659",Paraonidae,present,HumanObservation,5,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Annelida,Polychaeta,NA,Paraonidae,NA
MC751_20090919_SJ09GOM058,SJ-09-GOM-058_16,2009-09-19,Spionidae,"urn:lsid:marinespecies.org:taxname:913, urn:lsid:itis.gov:itis_tsn: 66781",Spionidae,present,HumanObservation,6,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Annelida,Polychaeta,Spionida,Spionidae,NA
MC751_20090919_SJ09GOM058,SJ-09-GOM-058_17,2009-09-19,Syllidae,"urn:lsid:marinespecies.org:taxname:948, urn:lsid:itis.gov:itis_tsn: 65587",Syllidae,present,HumanObservation,2,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,NA
MC751_20090919_SJ09GOM058,SJ-09-GOM-058_18,2009-09-19,Trichobranchidae,"urn:lsid:marinespecies.org:taxname:983, urn:lsid:itis.gov:itis_tsn: 68067",Trichobranchidae,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Annelida,Polychaeta,Terebellida,Trichobranchidae,NA
MC751_20090919_SJ09GOM058,SJ-09-GOM-058_19,2009-09-19,Typhlotanaidae,"urn:lsid:marinespecies.org:taxname:136165, urn:lsid:itis.gov:itis_tsn: 621458",Typhlotanaidae,present,HumanObservation,2,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Arthropoda,Malacostraca,Tanaidacea,Typhlotanaidae,NA
MC751_20090919_SJ09GOM059,SJ-09-GOM-059_1,2009-09-19,Ampeliscidae,"urn:lsid:marinespecies.org:taxname:101364, urn:lsid:itis.gov:itis_tsn: 93320",Ampeliscidae,present,HumanObservation,16,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,NA
MC751_20090919_SJ09GOM059,SJ-09-GOM-059_2,2009-09-19,Capitellidae,"urn:lsid:marinespecies.org:taxname:921, urn:lsid:itis.gov:itis_tsn: 67413",Capitellidae,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Annelida,Polychaeta,NA,Capitellidae,NA
MC751_20090919_SJ09GOM059,SJ-09-GOM-059_3,2009-09-19,Nemertea,"urn:lsid:marinespecies.org:taxname:152391, urn:lsid:itis.gov:itis_tsn: 57411",Nemertea,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Phylum,Animalia,Nemertea,NA,NA,NA,NA
MC751_20090919_SJ09GOM059,SJ-09-GOM-059_4,2009-09-19,Paraonidae,"urn:lsid:marinespecies.org:taxname:903, urn:lsid:itis.gov:itis_tsn: 66659",Paraonidae,present,HumanObservation,3,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Annelida,Polychaeta,NA,Paraonidae,NA
MC751_20090919_SJ09GOM059,SJ-09-GOM-059_5,2009-09-19,Pilargidae,"urn:lsid:marinespecies.org:taxname:15009, urn:lsid:itis.gov:itis_tsn: 65540",Pilargidae,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Pilargidae,NA
MC751_20090919_SJ09GOM059,SJ-09-GOM-059_6,2009-09-19,Spionidae,"urn:lsid:marinespecies.org:taxname:913, urn:lsid:itis.gov:itis_tsn: 66781",Spionidae,present,HumanObservation,2,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Annelida,Polychaeta,Spionida,Spionidae,NA
MC751_20090919_SJ09GOM060,SJ-09-GOM-060_1,2009-09-19,Ampeliscidae,"urn:lsid:marinespecies.org:taxname:101364, urn:lsid:itis.gov:itis_tsn: 93320",Ampeliscidae,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,NA
MC751_20090919_SJ09GOM060,SJ-09-GOM-060_2,2009-09-19,Naididae,"urn:lsid:marinespecies.org:taxname:2039, urn:lsid:itis.gov:itis_tsn: 68854",Naididae,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Annelida,Clitellata,Tubificida,Naididae,NA
MC751_20090919_SJ09GOM060,SJ-09-GOM-060_3,2009-09-19,Nemertea,"urn:lsid:marinespecies.org:taxname:152391, urn:lsid:itis.gov:itis_tsn: 57411",Nemertea,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Phylum,Animalia,Nemertea,NA,NA,NA,NA
MC751_20090919_SJ09GOM060,SJ-09-GOM-060_4,2009-09-19,Paraonidae,"urn:lsid:marinespecies.org:taxname:903, urn:lsid:itis.gov:itis_tsn: 66659",Paraonidae,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Annelida,Polychaeta,NA,Paraonidae,NA
MC751_20090919_SJ09GOM060,SJ-09-GOM-060_5,2009-09-19,Spionidae,"urn:lsid:marinespecies.org:taxname:913, urn:lsid:itis.gov:itis_tsn: 66781",Spionidae,present,HumanObservation,2,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Annelida,Polychaeta,Spionida,Spionidae,NA
MC751_20090919_SJ09GOM061,SJ-09-GOM-061_1,2009-09-19,Acrocirridae,"urn:lsid:marinespecies.org:taxname:920, urn:lsid:itis.gov:itis_tsn: 67188",Acrocirridae,present,HumanObservation,2,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Annelida,Polychaeta,Terebellida,Acrocirridae,NA
MC751_20090919_SJ09GOM061,SJ-09-GOM-061_2,2009-09-19,Ampeliscidae,"urn:lsid:marinespecies.org:taxname:101364, urn:lsid:itis.gov:itis_tsn: 93320",Ampeliscidae,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,NA
MC751_20090919_SJ09GOM061,SJ-09-GOM-061_3,2009-09-19,Aoridae,"urn:lsid:marinespecies.org:taxname:101368, urn:lsid:itis.gov:itis_tsn: 93440",Aoridae,present,HumanObservation,2,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Arthropoda,Malacostraca,Amphipoda,Aoridae,NA
MC751_20090919_SJ09GOM061,SJ-09-GOM-061_4,2009-09-19,Colletteidae,"urn:lsid:marinespecies.org:taxname:237595, urn:lsid:itis.gov:itis_tsn: 621525",Colletteidae,present,HumanObservation,2,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Arthropoda,Malacostraca,Tanaidacea,Colletteidae,NA
MC751_20090919_SJ09GOM061,SJ-09-GOM-061_5,2009-09-19,Desmosomatidae,"urn:lsid:marinespecies.org:taxname:118250, urn:lsid:itis.gov:itis_tsn: 92893",Desmosomatidae,present,HumanObservation,2,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,NA
MC751_20090919_SJ09GOM061,SJ-09-GOM-061_6,2009-09-19,Hesionidae,"urn:lsid:marinespecies.org:taxname:946, urn:lsid:itis.gov:itis_tsn: 65467",Hesionidae,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Hesionidae,NA
MC751_20090919_SJ09GOM061,SJ-09-GOM-061_7,2009-09-19,Leptognathiidae,"urn:lsid:marinespecies.org:taxname:237596, urn:lsid:itis.gov:itis_tsn: 91751",Leptognathiidae,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Arthropoda,Malacostraca,Tanaidacea,Leptognathiidae,NA
MC751_20090919_SJ09GOM061,SJ-09-GOM-061_8,2009-09-19,Nereididae,"urn:lsid:marinespecies.org:taxname:22496, urn:lsid:itis.gov:itis_tsn: 65870",Nereididae,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,NA
MC751_20090919_SJ09GOM061,SJ-09-GOM-061_9,2009-09-19,Nototanaidae,"urn:lsid:marinespecies.org:taxname:136161, urn:lsid:itis.gov:itis_tsn: 91699",Nototanaidae,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Arthropoda,Malacostraca,Tanaidacea,Nototanaidae,NA
MC751_20090919_SJ09GOM061,SJ-09-GOM-061_10,2009-09-19,Paraonidae,"urn:lsid:marinespecies.org:taxname:903, urn:lsid:itis.gov:itis_tsn: 66659",Paraonidae,present,HumanObservation,3,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Annelida,Polychaeta,NA,Paraonidae,NA
MC751_20090919_SJ09GOM061,SJ-09-GOM-061_11,2009-09-19,Phoxocephalidae,"urn:lsid:marinespecies.org:taxname:101403, urn:lsid:itis.gov:itis_tsn: 94633",Phoxocephalidae,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Arthropoda,Malacostraca,Amphipoda,Phoxocephalidae,NA
MC751_20090919_SJ09GOM061,SJ-09-GOM-061_12,2009-09-19,Podoceridae,"urn:lsid:marinespecies.org:taxname:101405, urn:lsid:itis.gov:itis_tsn: 94820",Podoceridae,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Arthropoda,Malacostraca,Amphipoda,Podoceridae,NA
MC751_20090919_SJ09GOM061,SJ-09-GOM-061_13,2009-09-19,Sipuncula,"urn:lsid:marinespecies.org:taxname:1268, urn:lsid:itis.gov:itis_tsn: 154520",Sipuncula,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Order,Animalia,Annelida,NA,Sipuncula,NA,NA
MC751_20090919_SJ09GOM061,SJ-09-GOM-061_14,2009-09-19,Spionidae,"urn:lsid:marinespecies.org:taxname:913, urn:lsid:itis.gov:itis_tsn: 66781",Spionidae,present,HumanObservation,13,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Annelida,Polychaeta,Spionida,Spionidae,NA
MC751_20090919_SJ09GOM061,SJ-09-GOM-061_15,2009-09-19,Syllidae,"urn:lsid:marinespecies.org:taxname:948, urn:lsid:itis.gov:itis_tsn: 65587",Syllidae,present,HumanObservation,3,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,NA
MC751_20090919_SJ09GOM061,SJ-09-GOM-061_16,2009-09-19,Terebellidae,"urn:lsid:marinespecies.org:taxname:982, urn:lsid:itis.gov:itis_tsn: 67899",Terebellidae,present,HumanObservation,2,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Annelida,Polychaeta,Terebellida,Terebellidae,NA
MC751_20090919_SJ09GOM061,SJ-09-GOM-061_17,2009-09-19,Typhlotanaidae,"urn:lsid:marinespecies.org:taxname:136165, urn:lsid:itis.gov:itis_tsn: 621458",Typhlotanaidae,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Arthropoda,Malacostraca,Tanaidacea,Typhlotanaidae,NA
MC751_20090919_SJ09GOM062,SJ-09-GOM-062_1,2009-09-19,Ampeliscidae,"urn:lsid:marinespecies.org:taxname:101364, urn:lsid:itis.gov:itis_tsn: 93320",Ampeliscidae,present,HumanObservation,8,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,NA
MC751_20090919_SJ09GOM062,SJ-09-GOM-062_2,2009-09-19,Halacaridae,"urn:lsid:marinespecies.org:taxname:1484, urn:lsid:itis.gov:itis_tsn: 82771",Halacaridae,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Arthropoda,Arachnida,Trombidiformes,Halacaridae,NA
MC751_20090919_SJ09GOM062,SJ-09-GOM-062_3,2009-09-19,Lumbrineridae,"urn:lsid:marinespecies.org:taxname:967, urn:lsid:itis.gov:itis_tsn: 66335",Lumbrineridae,present,HumanObservation,2,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Annelida,Polychaeta,Eunicida,Lumbrineridae,NA
MC751_20090919_SJ09GOM062,SJ-09-GOM-062_4,2009-09-19,Naididae,"urn:lsid:marinespecies.org:taxname:2039, urn:lsid:itis.gov:itis_tsn: 68854",Naididae,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Annelida,Clitellata,Tubificida,Naididae,NA
MC751_20090919_SJ09GOM062,SJ-09-GOM-062_5,2009-09-19,Nemertea,"urn:lsid:marinespecies.org:taxname:152391, urn:lsid:itis.gov:itis_tsn: 57411",Nemertea,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Phylum,Animalia,Nemertea,NA,NA,NA,NA
MC751_20090919_SJ09GOM062,SJ-09-GOM-062_6,2009-09-19,Onuphidae,"urn:lsid:marinespecies.org:taxname:965, urn:lsid:itis.gov:itis_tsn: 66157",Onuphidae,present,HumanObservation,2,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Annelida,Polychaeta,Eunicida,Onuphidae,NA
MC751_20090919_SJ09GOM062,SJ-09-GOM-062_7,2009-09-19,Paraonidae,"urn:lsid:marinespecies.org:taxname:903, urn:lsid:itis.gov:itis_tsn: 66659",Paraonidae,present,HumanObservation,5,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Annelida,Polychaeta,NA,Paraonidae,NA
MC751_20090919_SJ09GOM062,SJ-09-GOM-062_8,2009-09-19,Spionidae,"urn:lsid:marinespecies.org:taxname:913, urn:lsid:itis.gov:itis_tsn: 66781",Spionidae,present,HumanObservation,2,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Annelida,Polychaeta,Spionida,Spionidae,NA
MC751_20090919_SJ09GOM062,SJ-09-GOM-062_9,2009-09-19,Syllidae,"urn:lsid:marinespecies.org:taxname:948, urn:lsid:itis.gov:itis_tsn: 65587",Syllidae,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,NA
MC751_20090919_SJ09GOM063,SJ-09-GOM-063_1,2009-09-19,Ampeliscidae,"urn:lsid:marinespecies.org:taxname:101364, urn:lsid:itis.gov:itis_tsn: 93320",Ampeliscidae,present,HumanObservation,6,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,NA
MC751_20090919_SJ09GOM063,SJ-09-GOM-063_2,2009-09-19,Paraonidae,"urn:lsid:marinespecies.org:taxname:903, urn:lsid:itis.gov:itis_tsn: 66659",Paraonidae,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Annelida,Polychaeta,NA,Paraonidae,NA
VK906_20090920_SJ09GOM072,SJ-09-GOM-072_1,2009-09-20,Colletteidae,"urn:lsid:marinespecies.org:taxname:237595, urn:lsid:itis.gov:itis_tsn: 621525",Colletteidae,present,HumanObservation,2,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Arthropoda,Malacostraca,Tanaidacea,Colletteidae,NA
VK906_20090920_SJ09GOM072,SJ-09-GOM-072_2,2009-09-20,Desmosomatidae,"urn:lsid:marinespecies.org:taxname:118250, urn:lsid:itis.gov:itis_tsn: 92893",Desmosomatidae,present,HumanObservation,2,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,NA
VK906_20090920_SJ09GOM072,SJ-09-GOM-072_3,2009-09-20,Paraonidae,"urn:lsid:marinespecies.org:taxname:903, urn:lsid:itis.gov:itis_tsn: 66659",Paraonidae,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Annelida,Polychaeta,NA,Paraonidae,NA
VK906_20090920_SJ09GOM072,SJ-09-GOM-072_4,2009-09-20,Phoxocephalidae,"urn:lsid:marinespecies.org:taxname:101403, urn:lsid:itis.gov:itis_tsn: 94633",Phoxocephalidae,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Arthropoda,Malacostraca,Amphipoda,Phoxocephalidae,NA
VK906_20090920_SJ09GOM072,SJ-09-GOM-072_5,2009-09-20,Pseudotanaidae,"urn:lsid:marinespecies.org:taxname:136163, urn:lsid:itis.gov:itis_tsn: 91695",Pseudotanaidae,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Arthropoda,Malacostraca,Tanaidacea,Pseudotanaidae,NA
VK906_20090920_SJ09GOM072,SJ-09-GOM-072_6,2009-09-20,Spionidae,"urn:lsid:marinespecies.org:taxname:913, urn:lsid:itis.gov:itis_tsn: 66781",Spionidae,present,HumanObservation,3,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Annelida,Polychaeta,Spionida,Spionidae,NA
VK906_20090920_SJ09GOM072,SJ-09-GOM-072_7,2009-09-20,Syllidae,"urn:lsid:marinespecies.org:taxname:948, urn:lsid:itis.gov:itis_tsn: 65587",Syllidae,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,NA
VK906_20090920_SJ09GOM073,SJ-09-GOM-073_1,2009-09-20,Cossuridae,"urn:lsid:marinespecies.org:taxname:908, urn:lsid:itis.gov:itis_tsn: 67205",Cossuridae,present,HumanObservation,8,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Annelida,Polychaeta,NA,Cossuridae,NA
VK906_20090920_SJ09GOM073,SJ-09-GOM-073_2,2009-09-20,Paraonidae,"urn:lsid:marinespecies.org:taxname:903, urn:lsid:itis.gov:itis_tsn: 66659",Paraonidae,present,HumanObservation,4,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Annelida,Polychaeta,NA,Paraonidae,NA
VK906_20090920_SJ09GOM073,SJ-09-GOM-073_3,2009-09-20,Sipuncula,"urn:lsid:marinespecies.org:taxname:1268, urn:lsid:itis.gov:itis_tsn: 154520",Sipuncula,present,HumanObservation,2,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Order,Animalia,Annelida,NA,Sipuncula,NA,NA
VK906_20090920_SJ09GOM073,SJ-09-GOM-073_4,2009-09-20,Spionidae,"urn:lsid:marinespecies.org:taxname:913, urn:lsid:itis.gov:itis_tsn: 66781",Spionidae,present,HumanObservation,5,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Annelida,Polychaeta,Spionida,Spionidae,NA
VK906_20090920_SJ09GOM074,SJ-09-GOM-074_1,2009-09-20,Capitellidae,"urn:lsid:marinespecies.org:taxname:921, urn:lsid:itis.gov:itis_tsn: 67413",Capitellidae,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Annelida,Polychaeta,NA,Capitellidae,NA
VK906_20090920_SJ09GOM074,SJ-09-GOM-074_2,2009-09-20,Cossuridae,"urn:lsid:marinespecies.org:taxname:908, urn:lsid:itis.gov:itis_tsn: 67205",Cossuridae,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Annelida,Polychaeta,NA,Cossuridae,NA
VK906_20090920_SJ09GOM074,SJ-09-GOM-074_3,2009-09-20,Hyssuridae,"urn:lsid:marinespecies.org:taxname:118245, urn:lsid:itis.gov:itis_tsn: 92199",Hyssuridae,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Arthropoda,Malacostraca,Isopoda,Hyssuridae,NA
VK906_20090920_SJ09GOM074,SJ-09-GOM-074_4,2009-09-20,Lumbrineridae,"urn:lsid:marinespecies.org:taxname:967, urn:lsid:itis.gov:itis_tsn: 66335",Lumbrineridae,present,HumanObservation,1,livesNear: Lophelia,14 to 1000 meters away from Lophelia,Family,Animalia,Annelida,Polychaeta,Eunicida,Lumbrineridae,NA
