eventID,occurrenceID,eventDate,verbatimIdentification,occurrenceStatus,basisOfRecord,individualCount,associatedOccurrence,scientficName,taxonRank,kingdom,phylum,class,order,family,genus,scientificNameID
AT357_20130627_NA028085a,NA028-085a_10,2013-06-27,Maldanidae,present,HumanObservation,2,Madrepora,Maldanidae,Family,Animalia,Annelida,Polychaeta,NA,Maldanidae,NA,"urn:lsid:marinespecies.org:taxname:923, urn:lsid:itis.gov:itis_tsn: 67515"
AT357_20130627_NA028085a,NA028-085a_11,2013-06-27,Paraonidae,present,HumanObservation,2,Madrepora,Paraonidae,Family,Animalia,Annelida,Polychaeta,NA,Paraonidae,NA,"urn:lsid:marinespecies.org:taxname:903, urn:lsid:itis.gov:itis_tsn: 66659"
AT357_20130627_NA028085a,NA028-085a_12,2013-06-27,Sigalionidae,present,HumanObservation,1,Madrepora,Sigalionidae,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Sigalionidae,NA,"urn:lsid:marinespecies.org:taxname:943, urn:lsid:itis.gov:itis_tsn: 65072"
AT357_20130627_NA028085a,NA028-085a_13,2013-06-27,Spionidae,present,HumanObservation,1,Madrepora,Spionidae,Family,Animalia,Annelida,Polychaeta,Spionida,Spionidae,NA,"urn:lsid:marinespecies.org:taxname:913, urn:lsid:itis.gov:itis_tsn: 66781"
AT357_20130627_NA028085a,NA028-085a_14,2013-06-27,Tanaidacea,present,HumanObservation,1,Madrepora,Tanaidacea,Order,Animalia,Arthropoda,Malacostraca,Tanaidacea,NA,NA,"urn:lsid:marinespecies.org:taxname:1133, urn:lsid:itis.gov:itis_tsn: 91061"
AT357_20130627_NA028085b,NA028-085b_1,2013-06-27,Agathotanaidae,present,HumanObservation,1,Madrepora,Agathotanaidae,Family,Animalia,Arthropoda,Malacostraca,Tanaidacea,Agathotanaidae,NA,"urn:lsid:marinespecies.org:taxname:237594, urn:lsid:itis.gov:itis_tsn: 91688"
AT357_20130627_NA028085b,NA028-085b_2,2013-06-27,Capitellidae,present,HumanObservation,1,Madrepora,Capitellidae,Family,Animalia,Annelida,Polychaeta,NA,Capitellidae,NA,"urn:lsid:marinespecies.org:taxname:921, urn:lsid:itis.gov:itis_tsn: 67413"
AT357_20130627_NA028085b,NA028-085b_3,2013-06-27,Desmosomatidae,present,HumanObservation,2,Madrepora,Desmosomatidae,Family,Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,NA,"urn:lsid:marinespecies.org:taxname:118250, urn:lsid:itis.gov:itis_tsn: 92893"
AT357_20130627_NA028085b,NA028-085b_4,2013-06-27,Dorvilleidae,present,HumanObservation,1,Madrepora,Dorvilleidae,Family,Animalia,Annelida,Polychaeta,Eunicida,Dorvilleidae,NA,"urn:lsid:marinespecies.org:taxname:971, urn:lsid:itis.gov:itis_tsn: 66478"
AT357_20130627_NA028085b,NA028-085b_5,2013-06-27,Macrostylidae,present,HumanObservation,1,Madrepora,Macrostylidae,Family,Animalia,Arthropoda,Malacostraca,Isopoda,Macrostylidae,NA,"urn:lsid:marinespecies.org:taxname:118261, urn:lsid:itis.gov:itis_tsn: 92890"
AT357_20130627_NA028085b,NA028-085b_6,2013-06-27,Naididae,present,HumanObservation,1,Madrepora,Naididae,Family,Animalia,Annelida,Clitellata,Tubificida,Naididae,NA,"urn:lsid:marinespecies.org:taxname:2039, urn:lsid:itis.gov:itis_tsn: 68854"
AT357_20130627_NA028085b,NA028-085b_7,2013-06-27,Nemertea,present,HumanObservation,1,Madrepora,Nemertea,Phylum,Animalia,Nemertea,NA,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:152391, urn:lsid:itis.gov:itis_tsn: 57411"
AT357_20130627_NA028085b,NA028-085b_8,2013-06-27,Nephtyidae,present,HumanObservation,1,Madrepora,Nephtyidae,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Nephtyidae,NA,"urn:lsid:marinespecies.org:taxname:956, urn:lsid:itis.gov:itis_tsn: 66010"
AT357_20130627_NA028085b,NA028-085b_9,2013-06-27,Paraonidae,present,HumanObservation,1,Madrepora,Paraonidae,Family,Animalia,Annelida,Polychaeta,NA,Paraonidae,NA,"urn:lsid:marinespecies.org:taxname:903, urn:lsid:itis.gov:itis_tsn: 66659"
AT357_20130627_NA028085b,NA028-085b_10,2013-06-27,Podoceridae,present,HumanObservation,1,Madrepora,Podoceridae,Family,Animalia,Arthropoda,Malacostraca,Amphipoda,Podoceridae,NA,"urn:lsid:marinespecies.org:taxname:101405, urn:lsid:itis.gov:itis_tsn: 94820"
AT357_20130627_NA028085b,NA028-085b_11,2013-06-27,Sabellidae,present,HumanObservation,1,Madrepora,Sabellidae,Family,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,NA,"urn:lsid:marinespecies.org:taxname:985, urn:lsid:itis.gov:itis_tsn: 68076"
AT357_20130627_NA028085b,NA028-085b_12,2013-06-27,Spionidae,present,HumanObservation,1,Madrepora,Spionidae,Family,Animalia,Annelida,Polychaeta,Spionida,Spionidae,NA,"urn:lsid:marinespecies.org:taxname:913, urn:lsid:itis.gov:itis_tsn: 66781"
AT357_20130627_NA028085b,NA028-085b_13,2013-06-27,Tanaellidae,present,HumanObservation,1,Madrepora,Tanaellidae,Family,Animalia,Arthropoda,Malacostraca,Tanaidacea,Tanaellidae,NA,"urn:lsid:marinespecies.org:taxname:244585, urn:lsid:itis.gov:itis_tsn: 621527"
AT357_20130627_NA028085b,NA028-085b_14,2013-06-27,Typhlotanaidae,present,HumanObservation,1,Madrepora,Typhlotanaidae,Family,Animalia,Arthropoda,Malacostraca,Tanaidacea,Typhlotanaidae,NA,"urn:lsid:marinespecies.org:taxname:136165, urn:lsid:itis.gov:itis_tsn: 621458"
AT357_20130627_NA028085c,NA028-085c_1,2013-06-27,Colletteidae,present,HumanObservation,1,Madrepora,Colletteidae,Family,Animalia,Arthropoda,Malacostraca,Tanaidacea,Colletteidae,NA,"urn:lsid:marinespecies.org:taxname:237595, urn:lsid:itis.gov:itis_tsn: 621525"
AT357_20130627_NA028085c,NA028-085c_2,2013-06-27,Tanaidacea,present,HumanObservation,1,Madrepora,Tanaidacea,Order,Animalia,Arthropoda,Malacostraca,Tanaidacea,NA,NA,"urn:lsid:marinespecies.org:taxname:1133, urn:lsid:itis.gov:itis_tsn: 91061"
AT357_20130627_NA028085c,NA028-085c_3,2013-06-27,Typhlotanaidae,present,HumanObservation,2,Madrepora,Typhlotanaidae,Family,Animalia,Arthropoda,Malacostraca,Tanaidacea,Typhlotanaidae,NA,"urn:lsid:marinespecies.org:taxname:136165, urn:lsid:itis.gov:itis_tsn: 621458"
AT357_20130627_NA028085d,NA028-085d_1,2013-06-27,Typhlotanaidae,present,HumanObservation,1,Madrepora,Typhlotanaidae,Family,Animalia,Arthropoda,Malacostraca,Tanaidacea,Typhlotanaidae,NA,"urn:lsid:marinespecies.org:taxname:136165, urn:lsid:itis.gov:itis_tsn: 621458"
AT357_20130627_NA028086a,NA028-086a_1,2013-06-27,Bivalvia,present,HumanObservation,2,Madrepora,Bivalvia,Class,Animalia,Mollusca,Bivalvia,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:105, urn:lsid:itis.gov:itis_tsn: 79118"
AT357_20130627_NA028086a,NA028-086a_2,2013-06-27,Chaetodermatidae,present,HumanObservation,1,Madrepora,Chaetodermatidae,Family,Animalia,Mollusca,Caudofoveata,Chaetodermatida,Chaetodermatidae,NA,"urn:lsid:marinespecies.org:taxname:2089, urn:lsid:itis.gov:itis_tsn: 79079"
AT357_20130627_NA028086a,NA028-086a_3,2013-06-27,Cirratulidae,present,HumanObservation,1,Madrepora,Cirratulidae,Family,Animalia,Annelida,Polychaeta,Terebellida,Cirratulidae,NA,"urn:lsid:marinespecies.org:taxname:919, urn:lsid:itis.gov:itis_tsn: 67116"
AT357_20130627_NA028086a,NA028-086a_4,2013-06-27,Colletteidae,present,HumanObservation,2,Madrepora,Colletteidae,Family,Animalia,Arthropoda,Malacostraca,Tanaidacea,Colletteidae,NA,"urn:lsid:marinespecies.org:taxname:237595, urn:lsid:itis.gov:itis_tsn: 621525"
AT357_20130627_NA028086a,NA028-086a_5,2013-06-27,Fauveliopsidae,present,HumanObservation,1,Madrepora,Fauveliopsidae,Family,Animalia,Annelida,Polychaeta,Terebellida,Fauveliopsidae,NA,"urn:lsid:marinespecies.org:taxname:978, urn:lsid:itis.gov:itis_tsn: 67298"
AT357_20130627_NA028086a,NA028-086a_6,2013-06-27,Prochaetodermatidae,present,HumanObservation,1,Madrepora,Prochaetodermatidae,Family,Animalia,Mollusca,Caudofoveata,Chaetodermatida,Prochaetodermatidae,NA,"urn:lsid:marinespecies.org:taxname:23102, urn:lsid:itis.gov:itis_tsn: 79104"
AT357_20130627_NA028086a,NA028-086a_7,2013-06-27,Pseudotanaidae,present,HumanObservation,1,Madrepora,Pseudotanaidae,Family,Animalia,Arthropoda,Malacostraca,Tanaidacea,Pseudotanaidae,NA,"urn:lsid:marinespecies.org:taxname:136163, urn:lsid:itis.gov:itis_tsn: 91695"
AT357_20130627_NA028086a,NA028-086a_8,2013-06-27,Sigalionidae,present,HumanObservation,2,Madrepora,Sigalionidae,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Sigalionidae,NA,"urn:lsid:marinespecies.org:taxname:943, urn:lsid:itis.gov:itis_tsn: 65072"
AT357_20130627_NA028086a,NA028-086a_9,2013-06-27,Spionidae,present,HumanObservation,1,Madrepora,Spionidae,Family,Animalia,Annelida,Polychaeta,Spionida,Spionidae,NA,"urn:lsid:marinespecies.org:taxname:913, urn:lsid:itis.gov:itis_tsn: 66781"
AT357_20130627_NA028086a,NA028-086a_10,2013-06-27,Typhlotanaidae,present,HumanObservation,1,Madrepora,Typhlotanaidae,Family,Animalia,Arthropoda,Malacostraca,Tanaidacea,Typhlotanaidae,NA,"urn:lsid:marinespecies.org:taxname:136165, urn:lsid:itis.gov:itis_tsn: 621458"
AT357_20130627_NA028086b,NA028-086b_1,2013-06-27,Bivalvia,present,HumanObservation,1,Madrepora,Bivalvia,Class,Animalia,Mollusca,Bivalvia,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:105, urn:lsid:itis.gov:itis_tsn: 79118"
AT357_20130627_NA028086b,NA028-086b_2,2013-06-27,Cirratulidae,present,HumanObservation,2,Madrepora,Cirratulidae,Family,Animalia,Annelida,Polychaeta,Terebellida,Cirratulidae,NA,"urn:lsid:marinespecies.org:taxname:919, urn:lsid:itis.gov:itis_tsn: 67116"
AT357_20130627_NA028086b,NA028-086b_3,2013-06-27,Limifossoridae,present,HumanObservation,1,Madrepora,Limifossoridae,Family,Animalia,Mollusca,Caudofoveata,Chaetodermatida,Limifossoridae,NA,"urn:lsid:marinespecies.org:taxname:13583, urn:lsid:itis.gov:itis_tsn: 566902"
AT357_20130627_NA028086b,NA028-086b_4,2013-06-27,Maldanidae,present,HumanObservation,3,Madrepora,Maldanidae,Family,Animalia,Annelida,Polychaeta,NA,Maldanidae,NA,"urn:lsid:marinespecies.org:taxname:923, urn:lsid:itis.gov:itis_tsn: 67515"
AT357_20130627_NA028086b,NA028-086b_5,2013-06-27,Naididae,present,HumanObservation,1,Madrepora,Naididae,Family,Animalia,Annelida,Clitellata,Tubificida,Naididae,NA,"urn:lsid:marinespecies.org:taxname:2039, urn:lsid:itis.gov:itis_tsn: 68854"
AT357_20130627_NA028086b,NA028-086b_6,2013-06-27,Nemertea,present,HumanObservation,1,Madrepora,Nemertea,Phylum,Animalia,Nemertea,NA,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:152391, urn:lsid:itis.gov:itis_tsn: 57411"
AT357_20130627_NA028086b,NA028-086b_7,2013-06-27,Paraonidae,present,HumanObservation,2,Madrepora,Paraonidae,Family,Animalia,Annelida,Polychaeta,NA,Paraonidae,NA,"urn:lsid:marinespecies.org:taxname:903, urn:lsid:itis.gov:itis_tsn: 66659"
AT357_20130627_NA028086b,NA028-086b_8,2013-06-27,Sigalionidae,present,HumanObservation,1,Madrepora,Sigalionidae,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Sigalionidae,NA,"urn:lsid:marinespecies.org:taxname:943, urn:lsid:itis.gov:itis_tsn: 65072"
AT357_20130627_NA028086b,NA028-086b_9,2013-06-27,Tanaellidae,present,HumanObservation,1,Madrepora,Tanaellidae,Family,Animalia,Arthropoda,Malacostraca,Tanaidacea,Tanaellidae,NA,"urn:lsid:marinespecies.org:taxname:244585, urn:lsid:itis.gov:itis_tsn: 621527"
AT357_20130627_NA028086c,NA028-086c_1,2013-06-27,Longosomatidae,present,HumanObservation,1,Madrepora,Longosomatidae,Family,Animalia,Annelida,Polychaeta,Terebellida,Longosomatidae,NA,"urn:lsid:marinespecies.org:taxname:22608, urn:lsid:itis.gov:itis_tsn: 555676"
AT357_20130627_NA028086c,NA028-086c_2,2013-06-27,Naididae,present,HumanObservation,2,Madrepora,Naididae,Family,Animalia,Annelida,Clitellata,Tubificida,Naididae,NA,"urn:lsid:marinespecies.org:taxname:2039, urn:lsid:itis.gov:itis_tsn: 68854"
AT357_20130627_NA028086c,NA028-086c_3,2013-06-27,Sigalionidae,present,HumanObservation,1,Madrepora,Sigalionidae,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Sigalionidae,NA,"urn:lsid:marinespecies.org:taxname:943, urn:lsid:itis.gov:itis_tsn: 65072"
AT357_20130627_NA028086d,NA028-086d_1,2013-06-27,Longosomatidae,present,HumanObservation,2,Madrepora,Longosomatidae,Family,Animalia,Annelida,Polychaeta,Terebellida,Longosomatidae,NA,"urn:lsid:marinespecies.org:taxname:22608, urn:lsid:itis.gov:itis_tsn: 555676"
AT357_20130629_NA028105a,NA028-105a_1,2013-06-29,Desmosomatidae,present,HumanObservation,1,Madrepora,Desmosomatidae,Family,Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,NA,"urn:lsid:marinespecies.org:taxname:118250, urn:lsid:itis.gov:itis_tsn: 92893"
AT357_20130629_NA028105a,NA028-105a_2,2013-06-29,Naididae,present,HumanObservation,1,Madrepora,Naididae,Family,Animalia,Annelida,Clitellata,Tubificida,Naididae,NA,"urn:lsid:marinespecies.org:taxname:2039, urn:lsid:itis.gov:itis_tsn: 68854"
AT357_20130629_NA028105a,NA028-105a_3,2013-06-29,Paramunnidae,present,HumanObservation,1,Madrepora,Paramunnidae,Family,Animalia,Arthropoda,Malacostraca,Isopoda,Paramunnidae,NA,"urn:lsid:marinespecies.org:taxname:118266, urn:lsid:itis.gov:itis_tsn: 93052"
AT357_20130629_NA028105a,NA028-105a_4,2013-06-29,Sigalionidae,present,HumanObservation,1,Madrepora,Sigalionidae,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Sigalionidae,NA,"urn:lsid:marinespecies.org:taxname:943, urn:lsid:itis.gov:itis_tsn: 65072"
AT357_20130629_NA028105b,NA028-105b_1,2013-06-29,Desmosomatidae,present,HumanObservation,1,Madrepora,Desmosomatidae,Family,Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,NA,"urn:lsid:marinespecies.org:taxname:118250, urn:lsid:itis.gov:itis_tsn: 92893"
AT357_20130629_NA028105b,NA028-105b_2,2013-06-29,Dorvilleidae,present,HumanObservation,1,Madrepora,Dorvilleidae,Family,Animalia,Annelida,Polychaeta,Eunicida,Dorvilleidae,NA,"urn:lsid:marinespecies.org:taxname:971, urn:lsid:itis.gov:itis_tsn: 66478"
AT357_20130629_NA028105b,NA028-105b_3,2013-06-29,Naididae,present,HumanObservation,2,Madrepora,Naididae,Family,Animalia,Annelida,Clitellata,Tubificida,Naididae,NA,"urn:lsid:marinespecies.org:taxname:2039, urn:lsid:itis.gov:itis_tsn: 68854"
AT357_20130629_NA028105b,NA028-105b_4,2013-06-29,Nephtyidae,present,HumanObservation,1,Madrepora,Nephtyidae,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Nephtyidae,NA,"urn:lsid:marinespecies.org:taxname:956, urn:lsid:itis.gov:itis_tsn: 66010"
AT357_20130629_NA028105b,NA028-105b_5,2013-06-29,Paraonidae,present,HumanObservation,1,Madrepora,Paraonidae,Family,Animalia,Annelida,Polychaeta,NA,Paraonidae,NA,"urn:lsid:marinespecies.org:taxname:903, urn:lsid:itis.gov:itis_tsn: 66659"
AT357_20130629_NA028105b,NA028-105b_6,2013-06-29,Tanaellidae,present,HumanObservation,1,Madrepora,Tanaellidae,Family,Animalia,Arthropoda,Malacostraca,Tanaidacea,Tanaellidae,NA,"urn:lsid:marinespecies.org:taxname:244585, urn:lsid:itis.gov:itis_tsn: 621527"
AT357_20130629_NA028105c,NA028-105c_1,2013-06-29,Cirratulidae,present,HumanObservation,4,Madrepora,Cirratulidae,Family,Animalia,Annelida,Polychaeta,Terebellida,Cirratulidae,NA,"urn:lsid:marinespecies.org:taxname:919, urn:lsid:itis.gov:itis_tsn: 67116"
AT357_20130629_NA028105c,NA028-105c_2,2013-06-29,Hydrozoa,present,HumanObservation,1,Madrepora,Hydrozoa,Class,Animalia,Cnidaria,Hydrozoa,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:1337, urn:lsid:itis.gov:itis_tsn: 48739"
AT357_20130629_NA028105c,NA028-105c_3,2013-06-29,Pseudotanaidae,present,HumanObservation,1,Madrepora,Pseudotanaidae,Family,Animalia,Arthropoda,Malacostraca,Tanaidacea,Pseudotanaidae,NA,"urn:lsid:marinespecies.org:taxname:136163, urn:lsid:itis.gov:itis_tsn: 91695"
AT357_20130629_NA028105c,NA028-105c_4,2013-06-29,Sigalionidae,present,HumanObservation,2,Madrepora,Sigalionidae,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Sigalionidae,NA,"urn:lsid:marinespecies.org:taxname:943, urn:lsid:itis.gov:itis_tsn: 65072"
AT357_20130629_NA028105c,NA028-105c_5,2013-06-29,Sipuncula,present,HumanObservation,1,Madrepora,Sipuncula,Order,Animalia,Annelida,NA,Sipuncula,NA,NA,"urn:lsid:marinespecies.org:taxname:1268, urn:lsid:itis.gov:itis_tsn: 154520"
AT357_20130629_NA028105d,NA028-105d_1,2013-06-29,No individuals,absent,HumanObservation,0,Madrepora,NA,NA,NA,NA,NA,NA,NA,NA,"NA, urn:lsid:itis.gov:itis_tsn: NA"
AT357_20130629_NA028106a,NA028-106a_1,2013-06-29,Bivalvia,present,HumanObservation,2,Madrepora,Bivalvia,Class,Animalia,Mollusca,Bivalvia,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:105, urn:lsid:itis.gov:itis_tsn: 79118"
AT357_20130629_NA028106a,NA028-106a_2,2013-06-29,Capitellidae,present,HumanObservation,11,Madrepora,Capitellidae,Family,Animalia,Annelida,Polychaeta,NA,Capitellidae,NA,"urn:lsid:marinespecies.org:taxname:921, urn:lsid:itis.gov:itis_tsn: 67413"
AT357_20130629_NA028106a,NA028-106a_3,2013-06-29,Cirratulidae,present,HumanObservation,1,Madrepora,Cirratulidae,Family,Animalia,Annelida,Polychaeta,Terebellida,Cirratulidae,NA,"urn:lsid:marinespecies.org:taxname:919, urn:lsid:itis.gov:itis_tsn: 67116"
AT357_20130629_NA028106a,NA028-106a_4,2013-06-29,Dorvilleidae,present,HumanObservation,10,Madrepora,Dorvilleidae,Family,Animalia,Annelida,Polychaeta,Eunicida,Dorvilleidae,NA,"urn:lsid:marinespecies.org:taxname:971, urn:lsid:itis.gov:itis_tsn: 66478"
AT357_20130629_NA028106a,NA028-106a_5,2013-06-29,Gastropoda,present,HumanObservation,2,Madrepora,Gastropoda,Class,Animalia,Mollusca,Gastropoda,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:101, urn:lsid:itis.gov:itis_tsn: 69459"
AT357_20130629_NA028106a,NA028-106a_6,2013-06-29,Limifossoridae,present,HumanObservation,1,Madrepora,Limifossoridae,Family,Animalia,Mollusca,Caudofoveata,Chaetodermatida,Limifossoridae,NA,"urn:lsid:marinespecies.org:taxname:13583, urn:lsid:itis.gov:itis_tsn: 566902"
AT357_20130629_NA028106a,NA028-106a_7,2013-06-29,Lumbrineridae,present,HumanObservation,1,Madrepora,Lumbrineridae,Family,Animalia,Annelida,Polychaeta,Eunicida,Lumbrineridae,NA,"urn:lsid:marinespecies.org:taxname:967, urn:lsid:itis.gov:itis_tsn: 66335"
AT357_20130629_NA028106a,NA028-106a_8,2013-06-29,Naididae,present,HumanObservation,2,Madrepora,Naididae,Family,Animalia,Annelida,Clitellata,Tubificida,Naididae,NA,"urn:lsid:marinespecies.org:taxname:2039, urn:lsid:itis.gov:itis_tsn: 68854"
AT357_20130629_NA028106a,NA028-106a_9,2013-06-29,Paraonidae,present,HumanObservation,1,Madrepora,Paraonidae,Family,Animalia,Annelida,Polychaeta,NA,Paraonidae,NA,"urn:lsid:marinespecies.org:taxname:903, urn:lsid:itis.gov:itis_tsn: 66659"
AT357_20130629_NA028106a,NA028-106a_10,2013-06-29,Porifera,present,HumanObservation,1,Madrepora,Porifera,Phylum,Animalia,Porifera,NA,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:558, urn:lsid:itis.gov:itis_tsn: 46861"
AT357_20130629_NA028106a,NA028-106a_11,2013-06-29,Pseudotanaidae,present,HumanObservation,16,Madrepora,Pseudotanaidae,Family,Animalia,Arthropoda,Malacostraca,Tanaidacea,Pseudotanaidae,NA,"urn:lsid:marinespecies.org:taxname:136163, urn:lsid:itis.gov:itis_tsn: 91695"
AT357_20130629_NA028106a,NA028-106a_12,2013-06-29,Sphaerodoridae,present,HumanObservation,2,Madrepora,Sphaerodoridae,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Sphaerodoridae,NA,"urn:lsid:marinespecies.org:taxname:957, urn:lsid:itis.gov:itis_tsn: 66064"
AT357_20130629_NA028106a,NA028-106a_13,2013-06-29,Typhlotanaidae,present,HumanObservation,2,Madrepora,Typhlotanaidae,Family,Animalia,Arthropoda,Malacostraca,Tanaidacea,Typhlotanaidae,NA,"urn:lsid:marinespecies.org:taxname:136165, urn:lsid:itis.gov:itis_tsn: 621458"
AT357_20130629_NA028106b,NA028-106b_1,2013-06-29,Bivalvia,present,HumanObservation,2,Madrepora,Bivalvia,Class,Animalia,Mollusca,Bivalvia,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:105, urn:lsid:itis.gov:itis_tsn: 79118"
AT357_20130629_NA028106b,NA028-106b_2,2013-06-29,Capitellidae,present,HumanObservation,4,Madrepora,Capitellidae,Family,Animalia,Annelida,Polychaeta,NA,Capitellidae,NA,"urn:lsid:marinespecies.org:taxname:921, urn:lsid:itis.gov:itis_tsn: 67413"
AT357_20130629_NA028106b,NA028-106b_3,2013-06-29,Cirratulidae,present,HumanObservation,1,Madrepora,Cirratulidae,Family,Animalia,Annelida,Polychaeta,Terebellida,Cirratulidae,NA,"urn:lsid:marinespecies.org:taxname:919, urn:lsid:itis.gov:itis_tsn: 67116"
AT357_20130629_NA028106b,NA028-106b_4,2013-06-29,Dorvilleidae,present,HumanObservation,3,Madrepora,Dorvilleidae,Family,Animalia,Annelida,Polychaeta,Eunicida,Dorvilleidae,NA,"urn:lsid:marinespecies.org:taxname:971, urn:lsid:itis.gov:itis_tsn: 66478"
AT357_20130629_NA028106b,NA028-106b_5,2013-06-29,Glyceridae,present,HumanObservation,1,Madrepora,Glyceridae,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Glyceridae,NA,"urn:lsid:marinespecies.org:taxname:952, urn:lsid:itis.gov:itis_tsn: 66101"
AT357_20130629_NA028106b,NA028-106b_6,2013-06-29,Naididae,present,HumanObservation,3,Madrepora,Naididae,Family,Animalia,Annelida,Clitellata,Tubificida,Naididae,NA,"urn:lsid:marinespecies.org:taxname:2039, urn:lsid:itis.gov:itis_tsn: 68854"
AT357_20130629_NA028106b,NA028-106b_7,2013-06-29,Nephtyidae,present,HumanObservation,1,Madrepora,Nephtyidae,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Nephtyidae,NA,"urn:lsid:marinespecies.org:taxname:956, urn:lsid:itis.gov:itis_tsn: 66010"
AT357_20130629_NA028106b,NA028-106b_8,2013-06-29,Paraonidae,present,HumanObservation,1,Madrepora,Paraonidae,Family,Animalia,Annelida,Polychaeta,NA,Paraonidae,NA,"urn:lsid:marinespecies.org:taxname:903, urn:lsid:itis.gov:itis_tsn: 66659"
AT357_20130629_NA028106b,NA028-106b_9,2013-06-29,Pseudotanaidae,present,HumanObservation,3,Madrepora,Pseudotanaidae,Family,Animalia,Arthropoda,Malacostraca,Tanaidacea,Pseudotanaidae,NA,"urn:lsid:marinespecies.org:taxname:136163, urn:lsid:itis.gov:itis_tsn: 91695"
AT357_20130629_NA028106b,NA028-106b_10,2013-06-29,Sipuncula,present,HumanObservation,2,Madrepora,Sipuncula,Order,Animalia,Annelida,NA,Sipuncula,NA,NA,"urn:lsid:marinespecies.org:taxname:1268, urn:lsid:itis.gov:itis_tsn: 154520"
AT357_20130629_NA028106c,NA028-106c_1,2013-06-29,Dorvilleidae,present,HumanObservation,1,Madrepora,Dorvilleidae,Family,Animalia,Annelida,Polychaeta,Eunicida,Dorvilleidae,NA,"urn:lsid:marinespecies.org:taxname:971, urn:lsid:itis.gov:itis_tsn: 66478"
AT357_20130629_NA028106c,NA028-106c_2,2013-06-29,Naididae,present,HumanObservation,1,Madrepora,Naididae,Family,Animalia,Annelida,Clitellata,Tubificida,Naididae,NA,"urn:lsid:marinespecies.org:taxname:2039, urn:lsid:itis.gov:itis_tsn: 68854"
AT357_20130629_NA028106d,NA028-106d_1,2013-06-29,No individuals,absent,HumanObservation,0,Madrepora,NA,NA,NA,NA,NA,NA,NA,NA,"NA, urn:lsid:itis.gov:itis_tsn: NA"
